block	trial	preBeepTime	responseTime	computerRT	computerRespCondition	judgementMapping	participantResponse	participantJudgement	guessTime	preFeedbackTime	fbCondition	totalPoints	thisTrialMargin
2	2	0.44334	1.2672	n/a	n/a	n/a	n/a	n/a	n/a	0.5860300000000001	3	263	0.15
2	3	0.51492	1.2058	n/a	n/a	n/a	n/a	n/a	n/a	0.55918	3	262	0.16
2	4	0.43148	1.5176	n/a	n/a	n/a	n/a	n/a	n/a	0.52729	4	264	0.17
2	5	0.44277	1.7168	n/a	n/a	n/a	n/a	n/a	n/a	0.41055	4	266	0.16
2	6	0.53964	1.6988	n/a	n/a	n/a	n/a	n/a	n/a	0.5805399999999999	4	268	0.15
2	7	0.42548	1.5054	n/a	n/a	n/a	n/a	n/a	n/a	0.42942	3	267	0.14
2	8	0.46248	1.4267	n/a	n/a	n/a	n/a	n/a	n/a	0.53574	3	266	0.15
2	9	0.54465	1.3246	n/a	n/a	n/a	n/a	n/a	n/a	0.58291	3	265	0.16
2	10	0.48753	1.5697	n/a	n/a	n/a	n/a	n/a	n/a	0.47384	4	267	0.17
4	1	0.5053299999999999	n/a	0.512	1	2	1	0	1.6613	0.43031	2	269	n/a
4	2	0.54205	n/a	1.25	5	1	2	0	2.2752	0.41966	2	271	n/a
4	3	0.42824	n/a	0.512	1	2	1	0	1.512	0.44504	2	273	n/a
4	4	0.46749	n/a	0.8	3	2	2	1	1.7748	0.4808	2	275	n/a
4	5	0.46508	n/a	0.64	2	2	1	0	1.6837	0.55056	2	277	n/a
4	6	0.44018	n/a	0.8	3	2	2	1	1.8911	0.44219	2	279	n/a
4	7	0.47536	n/a	1	4	2	1	0	1.8875	0.49833	2	281	n/a
4	8	0.5718	n/a	0.64	2	2	2	1	2.078	0.45882	1	280	n/a
4	9	0.56467	n/a	1.25	5	2	1	0	2.6655	0.52938	2	282	n/a
4	10	0.5526	n/a	1	4	1	2	0	2.1995	0.42973	2	284	n/a
5	1	0.40259	n/a	1.65	3	2	1	0	3.157	0.46368	1	283	n/a
5	2	0.40176	n/a	1.056	1	2	1	0	2.1324	0.52049	2	285	n/a
5	3	0.53035	n/a	2.5781	5	1	2	0	3.6761	0.5843699999999999	2	287	n/a
5	4	0.5909799999999999	n/a	2.0625	4	2	1	0	3.2127	0.42322	2	289	n/a
5	5	0.41775	n/a	1.65	3	1	1	1	2.7205	0.52659	2	291	n/a
5	6	0.48537	n/a	2.5781	5	1	2	0	3.4892	0.59753	2	293	n/a
5	7	0.54831	n/a	1.056	1	1	2	0	2.146	0.55999	2	295	n/a
5	8	0.49783	n/a	2.0625	4	1	2	0	3.141	0.49994	2	297	n/a
5	9	0.45719	n/a	1.32	2	1	2	0	4.252	0.41435	2	299	n/a
5	10	0.58384	n/a	1.32	2	2	1	0	3.7278	0.46012	2	301	n/a
3	1	0.41837	2.0175	n/a	n/a	n/a	n/a	n/a	n/a	0.50579	3	300	0.18
3	2	0.42927	2.2015	n/a	n/a	n/a	n/a	n/a	n/a	0.49426	3	299	0.19
3	3	0.43096	2.8244	n/a	n/a	n/a	n/a	n/a	n/a	0.57006	5	298	0.2
3	4	0.45333	2.5738	n/a	n/a	n/a	n/a	n/a	n/a	0.56057	4	300	0.21
3	5	0.42343	2.1386	n/a	n/a	n/a	n/a	n/a	n/a	0.56185	3	299	0.2
3	6	0.44426	2.3198	n/a	n/a	n/a	n/a	n/a	n/a	0.5094	4	301	0.21
3	7	0.40118	1.9353	n/a	n/a	n/a	n/a	n/a	n/a	0.43519	3	300	0.2
3	8	0.48243	2.1845	n/a	n/a	n/a	n/a	n/a	n/a	0.47486	3	299	0.21
3	9	0.48573	2.4853	n/a	n/a	n/a	n/a	n/a	n/a	0.41817	4	301	0.22
3	10	0.56384	2.3936	n/a	n/a	n/a	n/a	n/a	n/a	0.57519	4	303	0.21
1	1	0.48143	0.70558	n/a	n/a	n/a	n/a	n/a	n/a	0.46932	3	302	0.08
1	2	0.44536	0.8399799999999999	n/a	n/a	n/a	n/a	n/a	n/a	0.41252	4	304	0.09
1	3	0.53452	0.82712	n/a	n/a	n/a	n/a	n/a	n/a	0.5055500000000001	4	306	0.08
1	4	0.5724900000000001	0.66916	n/a	n/a	n/a	n/a	n/a	n/a	0.44386	3	305	0.07000000000000001
1	5	0.57917	0.81755	n/a	n/a	n/a	n/a	n/a	n/a	0.53016	4	307	0.08
1	6	0.47694	0.82334	n/a	n/a	n/a	n/a	n/a	n/a	0.42573	4	309	0.07000000000000001
1	7	0.41312	0.90808	n/a	n/a	n/a	n/a	n/a	n/a	0.48606	5	308	0.06
1	8	0.5412400000000001	0.77222	n/a	n/a	n/a	n/a	n/a	n/a	0.48988	4	310	0.07000000000000001
1	9	0.48804	0.75335	n/a	n/a	n/a	n/a	n/a	n/a	0.40611	4	312	0.06
1	10	0.5636	0.75086	n/a	n/a	n/a	n/a	n/a	n/a	0.44467	4	314	0.05
5	1	0.47471	n/a	2.0625	4	1	1	1	4.0322	0.42173	1	313	n/a
5	2	0.50945	n/a	1.056	1	1	2	0	2.0704	0.53846	2	315	n/a
5	3	0.50812	n/a	1.65	3	2	2	1	3.5297	0.5851499999999999	2	317	n/a
5	4	0.40136	n/a	2.5781	5	1	2	0	3.5631	0.43014	2	319	n/a
5	5	0.51057	n/a	1.65	3	1	1	1	2.5706	0.56749	2	321	n/a
5	6	0.46785	n/a	2.5781	5	1	2	0	3.5094	0.51793	2	323	n/a
5	7	0.46934	n/a	1.056	1	2	1	0	2.1223	0.575	2	325	n/a
5	8	0.54029	n/a	2.0625	4	2	1	0	3.2138	0.48871	2	327	n/a
5	9	0.44393	n/a	1.32	2	1	2	0	3.2729	0.46224	2	329	n/a
5	10	0.59233	n/a	1.32	2	2	1	0	2.8429	0.44967	2	331	n/a
4	1	0.48778	n/a	0.64	2	1	2	0	2.5627	0.43469	2	333	n/a
4	2	0.51894	n/a	1.25	5	2	1	0	2.2625	0.54078	2	335	n/a
4	3	0.52746	n/a	0.8	3	1	1	1	1.8558	0.42509	2	337	n/a
4	4	0.40228	n/a	0.64	2	1	2	0	1.6156	0.40038	2	339	n/a
4	5	0.55875	n/a	0.8	3	1	1	1	1.6973	0.43271	2	341	n/a
4	6	0.59458	n/a	0.512	1	2	1	0	1.5498	0.54798	2	343	n/a
4	7	0.53037	n/a	1	4	1	2	0	2.0629	0.52938	2	345	n/a
4	8	0.43589	n/a	0.512	1	1	2	0	2.159	0.44454	2	347	n/a
4	9	0.51975	n/a	1.25	5	1	2	0	2.4157	0.4947	2	349	n/a
4	10	0.41534	n/a	1	4	1	2	0	1.967	0.59457	2	351	n/a
